"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-03-25,"ARI incidence",2026-03-08,-1,"CZ","quantile","0.55",1028.1988670721
2026-03-25,"ARI incidence",2026-03-08,-1,"CZ","quantile","0.6",1035.8896255422
2026-03-25,"ARI incidence",2026-03-08,-1,"CZ","quantile","0.65",1044.2947020395
2026-03-25,"ARI incidence",2026-03-08,-1,"CZ","quantile","0.7",1053.40298583335
2026-03-25,"ARI incidence",2026-03-08,-1,"CZ","quantile","0.75",1063.01774710338
2026-03-25,"ARI incidence",2026-03-08,-1,"CZ","quantile","0.8",1073.53940066301
2026-03-25,"ARI incidence",2026-03-08,-1,"CZ","quantile","0.85",1086.54873027009
2026-03-25,"ARI incidence",2026-03-08,-1,"CZ","quantile","0.9",1101.93547114085
2026-03-25,"ARI incidence",2026-03-08,-1,"CZ","quantile","0.95",1119.61367832193
2026-03-25,"ARI incidence",2026-03-08,-1,"CZ","quantile","0.975",1129.53869732631
2026-03-25,"ARI incidence",2026-03-08,-1,"CZ","quantile","0.99",1137.40177740488
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.01",1189.37219659342
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.025",1219.88934442399
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.05",1238.6752629268
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.1",1261.51986818327
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.15",1276.72376460242
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.2",1286.98547612764
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.25",1295.59005358912
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.3",1303.45523612451
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.35",1310.3767837601
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.4",1314.33730511365
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.45",1319.7600479821
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.5",1326.10658708371
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.55",1332.0150880015
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.6",1336.84129552915
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.65",1341.84939062264
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.7",1347.33805122169
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.75",1351.4735981922
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.8",1357.69467313052
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.85",1364.04647986628
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.9",1371.91813275893
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.95",1384.80263746682
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.975",1395.04956264611
2026-03-25,"ARI incidence",2026-03-08,-1,"DE","quantile","0.99",1404.83540888534
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.01",181.999087402891
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.025",183.75217445306
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.05",186.278077370525
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.1",189.818313708431
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.15",192.678709562672
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.2",195.069281696773
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.25",197.421152013211
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.3",199.244057440764
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.35",201.389045130218
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.4",203.538693196834
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.45",205.399873624295
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.5",207.280383422316
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.55",208.956095867136
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.6",210.622308860858
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.65",212.093641415755
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.7",213.770725950833
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.75",215.44146496639
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.8",217.077795684623
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.85",219.107546491605
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.9",221.823561662308
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.95",226.002215619365
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.975",228.845789973549
2026-03-25,"ARI incidence",2026-03-08,-1,"EE","quantile","0.99",232.685044060279
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.01",421.66153917688
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.025",424.530804687309
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.05",427.995553993463
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.1",433.645234677573
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.15",438.248485956485
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.2",442.496737745634
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.25",446.788966192594
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.3",450.724136943812
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.35",454.589689002906
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.4",458.242041585969
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.45",461.915164939558
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.5",466.312964196447
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.55",470.126759978816
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.6",474.138999697323
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.65",478.445584165472
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.7",483.055724504792
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.75",487.175376318196
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.8",491.808575476944
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.85",496.135992184771
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.9",501.753472694916
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.95",507.495364274331
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.975",510.667894664342
2026-03-25,"ARI incidence",2026-03-08,-1,"ES","quantile","0.99",514.51797072537
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.01",2572.10047389553
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.025",2593.80975783105
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.05",2622.64770122348
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.1",2675.18444566964
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.15",2719.08014165864
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.2",2752.90201028956
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.25",2780.20602337446
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.3",2803.34033264893
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.35",2822.80635981356
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.4",2842.89918513967
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.45",2864.24758207205
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.5",2885.76370569122
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.55",2907.53082935296
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.6",2929.03345781487
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.65",2953.94111896622
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.7",2978.91215159189
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.75",3005.29942715256
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.8",3031.75280976917
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.85",3059.5149979651
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.9",3088.87255649518
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.95",3131.91306125602
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.975",3168.07418735766
2026-03-25,"ARI incidence",2026-03-08,-1,"FI","quantile","0.99",3200.77196926766
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.01",2040.65614919909
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.025",2053.43685217502
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.05",2071.19993393703
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.1",2102.02545483147
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.15",2128.66509924697
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.2",2153.92988053258
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.25",2174.20572238749
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.3",2194.89552524562
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.35",2215.2949503577
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.4",2233.49530411554
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.45",2250.62666045925
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.5",2267.1695844551
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.55",2285.13198424259
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.6",2303.37030836629
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.65",2321.46294851471
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.7",2339.75082854878
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.75",2357.4677577873
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.8",2376.4549846734
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.85",2397.45825831728
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.9",2420.63498051294
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.95",2449.51696107355
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.975",2465.27097811839
2026-03-25,"ARI incidence",2026-03-08,-1,"HU","quantile","0.99",2474.89093454942
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.01",52.7786004895628
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.025",53.2284317974881
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.05",53.843987432174
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.1",54.7502511886009
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.15",55.5555771774729
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.2",56.2419091560595
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.25",56.8503990966794
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.3",57.3323564604839
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.35",57.9531057249972
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.4",58.5765665402168
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.45",59.1682815336793
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.5",59.683921123971
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.55",60.2993047650233
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.6",60.8793576276538
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.65",61.4977889909948
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.7",62.0419473854258
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.75",62.6269788660422
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.8",63.1719267131373
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.85",63.800270720093
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.9",64.6809930188254
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.95",66.0414675459656
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.975",67.1081207185096
2026-03-25,"ARI incidence",2026-03-08,-1,"IE","quantile","0.99",68.1557349169561
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.01",61.5106250480124
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.025",62.0782435549851
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.05",62.6636063661887
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.1",63.6658499591669
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.15",64.5141094140318
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.2",65.3735342597415
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.25",66.0909657836316
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.3",66.7356213575069
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.35",67.4824450569239
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.4",68.0607642943481
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.45",68.8230800731688
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.5",69.5563480810051
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.55",70.2131275974227
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.6",70.9135266281829
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.65",71.4790469097764
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.7",72.1163177532866
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.75",72.7049735432285
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.8",73.3787781995276
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.85",74.0975529011664
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.9",74.8873595300615
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.95",76.0363094299417
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.975",77.1176769377823
2026-03-25,"ARI incidence",2026-03-08,-1,"IS","quantile","0.99",78.3571757970636
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","median","",818.2148783661
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.01",631.878409347694
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.025",658.126807726692
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.05",681.572364148171
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.1",709.64207349073
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.15",729.230792029726
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.2",745.184210764591
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.25",759.148687466832
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.3",771.912101116634
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.35",783.930783146954
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.4",795.508323751325
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.45",806.87244386509
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.5",818.2148783661
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.55",829.716756681788
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.6",841.569556460014
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.65",853.998339613809
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.7",867.295105506443
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.75",881.876763053617
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.8",898.402807666497
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.85",918.057211100818
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.9",943.398950243324
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.95",982.251661591886
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.975",1017.24406196453
2026-03-25,"ARI incidence",2026-03-08,-1,"IT","quantile","0.99",1059.50065277712
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.01",1242.779366791
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.025",1253.45237597626
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.05",1268.23928792673
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.1",1290.64657292035
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.15",1309.25748780719
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.2",1324.36773612446
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.25",1337.45140029381
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.3",1348.98075772148
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.35",1360.40318885809
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.4",1371.37628278899
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.45",1381.21472707378
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.5",1390.92064149598
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.55",1400.46058358437
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.6",1410.95195298225
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.65",1421.10772940034
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.7",1431.32005089893
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.75",1441.14385503044
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.8",1452.01738760199
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.85",1464.40583403813
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.9",1477.25648663777
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.95",1491.67540433248
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.975",1500.1605794553
2026-03-25,"ARI incidence",2026-03-08,-1,"LV","quantile","0.99",1505.62416707722
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.01",221.932977702296
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.025",224.250174969108
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.05",227.125365898059
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.1",230.982890145582
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.15",234.569645811062
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.2",237.845184602573
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.25",240.126692512298
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.3",242.613858482851
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.35",244.898902582602
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.4",247.203382564577
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.45",249.493744095455
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.5",251.670454345472
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.55",253.828214437495
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.6",255.958741815006
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.65",258.206858951077
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.7",260.358076618607
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.75",262.651423483212
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.8",264.685627232283
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.85",267.467746606251
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.9",270.798216215936
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.95",276.93892918458
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.975",282.706492591975
2026-03-25,"ARI incidence",2026-03-08,-1,"NL","quantile","0.99",288.968250610454
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.01",717.487864552037
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.025",721.30156153538
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.05",727.410943402726
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.1",737.497421755641
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.15",746.830616586138
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.2",754.258587757561
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.25",762.049850916381
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.3",769.417263875212
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.35",775.909167546235
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.4",782.765414733788
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.45",788.990346150698
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.5",795.424217066873
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.55",802.111931943249
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.6",808.465134997322
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.65",814.620409010467
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.7",821.715520149783
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.75",828.916426113885
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.8",836.606459932784
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.85",843.914710953057
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.9",851.545972744129
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.95",861.43195875383
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.975",867.129092461489
2026-03-25,"ARI incidence",2026-03-08,-1,"RO","quantile","0.99",870.842875652246
2026-03-25,"ARI incidence",2026-03-08,-1,"SI","quantile","0.01",1006.65440674877
2026-03-25,"ARI incidence",2026-03-08,-1,"SI","quantile","0.025",1017.04546423529
2026-03-25,"ARI incidence",2026-03-08,-1,"SI","quantile","0.05",1029.4747678145
2026-03-25,"ARI incidence",2026-03-08,-1,"SI","quantile","0.1",1049.07684277287
2026-03-25,"ARI incidence",2026-03-08,-1,"SI","quantile","0.15",1065.50374209214
2026-03-25,"ARI incidence",2026-03-08,-1,"SI","quantile","0.2",1079.79007863258
2026-03-25,"ARI incidence",2026-03-08,-1,"SI","quantile","0.25",1091.17608234362
2026-03-25,"ARI incidence",2026-03-08,-1,"SI","quantile","0.3",1103.17055255873
2026-03-25,"ARI incidence",2026-03-08,-1,"SI","quantile","0.35",1114.7294875947
2026-03-25,"ARI incidence",2026-03-08,-1,"SI","quantile","0.4",1125.41208082774
2026-03-25,"ARI incidence",2026-03-08,-1,"SI","quantile","0.45",1135.40387719178
2026-03-25,"ARI incidence",2026-03-08,-1,"SI","quantile","0.5",1145.72691366759
